video,signer_id,cluster_index,distance,has_face
W02225.mp4,004,3,0.040635,True
W02254.mp4,004,3,0.049762,True
W02393.mp4,001,0,0.028208,True
W02468.mp4,004,3,0.064933,True
W02471.mp4,004,3,0.072141,True
D0433.mp4,001,0,0.082908,True
D0277.mp4,002,1,0.031892,True
W02554.mp4,002,1,0.026479,True
W02849.mp4,002,1,0.027394,True
D0412.mp4,002,1,0.026434,True
W02886.mp4,002,1,0.022917,True
W02945.mp4,002,1,0.070688,True
W03095.mp4,002,1,0.019062,True
W03097.mp4,002,1,0.026384,True
D0117.mp4,002,1,0.040971,True
W03603.mp4,001,0,0.034657,True
W03602N.mp4,004,3,0.062215,True
D0429N.mp4,002,1,0.033763,True
W03479.mp4,002,1,0.036305,True
W03909.mp4,003,2,0.094577,True
D0356.mp4,002,1,0.039912,True
D0358.mp4,002,1,0.058022,True
W01273.mp4,004,3,0.037099,True
W01142.mp4,005,4,0.037101,True
W01144.mp4,004,3,0.027843,True
W00389.mp4,001,0,0.024963,True
D0411.mp4,002,1,0.034825,True
W04065.mp4,004,3,0.080354,True
W00823.mp4,004,3,0.042732,True
W01466.mp4,001,0,0.037269,True
W01524.mp4,001,0,0.030298,True
W01814.mp4,003,2,0.070589,True
D0228.mp4,001,0,0.065373,True
W02008.mp4,001,0,0.053402,True
W02223.mp4,004,3,0.035409,True
W02172.mp4,005,4,0.051175,True
W02382.mp4,001,0,0.040423,True
W02392.mp4,001,0,0.024868,True
W02349.mp4,001,0,0.026286,True
W03021.mp4,002,1,0.037786,True
W03553.mp4,001,0,0.069089,True
D0414.mp4,001,0,0.070949,True
W01112.mp4,005,4,0.045103,True
W01820.mp4,005,4,0.040176,True
W02390.mp4,001,0,0.023435,True
D0279.mp4,002,1,0.021577,True
W02375.mp4,003,2,0.120853,True
D0067.mp4,001,0,0.106270,True
W00459N.mp4,005,4,0.088865,True
W02970.mp4,002,1,0.051846,True
D0446.mp4,002,1,0.030374,True
D0138.mp4,001,0,0.058493,True
W00994.mp4,005,4,0.035847,True
W04048.mp4,003,2,0.065579,True
W03041.mp4,002,1,0.032889,True
W04056N.mp4,005,4,0.101755,True
W02222.mp4,003,2,0.034545,True
W02219.mp4,003,2,0.044412,True
D0023.mp4,001,0,0.100147,True
D0276.mp4,002,1,0.038723,True
W01014.mp4,003,2,0.062887,True
W03853.mp4,004,3,0.043028,True
W02877.mp4,005,4,0.064240,True
W04007.mp4,003,2,0.056491,True
W00569.mp4,001,0,0.031430,True
D0332.mp4,002,1,0.038117,True
D0269.mp4,002,1,0.054683,True
W03605.mp4,001,0,0.030466,True
D0459.mp4,002,1,0.030540,True
W02691.mp4,002,1,0.026204,True
D0141.mp4,002,1,0.066496,True
D0142.mp4,002,1,0.056113,True
D0140.mp4,002,1,0.039098,True
D0139.mp4,002,1,0.031354,True
W01376.mp4,005,4,0.052601,True
W00065.mp4,001,0,0.041660,True
W00273.mp4,002,1,0.044938,True
D0093.mp4,001,0,0.061048,True
D0432N.mp4,002,1,0.028723,True
D0135.mp4,001,0,0.041237,True
W01145.mp4,004,3,0.056775,True
W00092.mp4,004,3,0.047004,True
D0134.mp4,001,0,0.044820,True
W04046.mp4,003,2,0.055572,True
W02005.mp4,002,1,0.061599,True
W00118.mp4,001,0,0.031739,True
D0136.mp4,001,0,0.059102,True
W00648.mp4,001,0,0.061997,True
D0130.mp4,002,1,0.031024,True
D0131.mp4,002,1,0.038058,True
D0132.mp4,002,1,0.041120,True
D0133.mp4,002,1,0.028504,True
W00150.mp4,001,0,0.042624,True
W00325.mp4,005,4,0.049557,True
W00481.mp4,004,3,0.051121,True
W00570N.mp4,004,3,0.074802,True
W00067.mp4,001,0,0.031119,True
W00232.mp4,005,4,0.062875,True
W00327.mp4,005,4,0.039938,True
W01025.mp4,005,4,0.034496,True
W01351N.mp4,004,3,0.046292,True
W01353.mp4,005,4,0.031967,True
W00013N.mp4,004,3,0.030031,True
W00018N.mp4,004,3,0.031114,True
W00020.mp4,001,0,0.038402,True
W00320.mp4,005,4,0.026032,True
W00482.mp4,004,3,0.048927,True
W00734N.mp4,004,3,0.052864,True
W00735N.mp4,004,3,0.063281,True
W00737N.mp4,004,3,0.032208,True
W00745.mp4,004,3,0.056463,True
W00753.mp4,004,3,0.061327,True
W00754.mp4,004,3,0.058660,True
W00759.mp4,004,3,0.044254,True
W00789.mp4,004,3,0.046995,True
W00793.mp4,004,3,0.054093,True
W00755.mp4,004,3,0.035637,True
W00782.mp4,004,3,0.048591,True
W01024.mp4,005,4,0.039448,True
W01349.mp4,005,4,0.029258,True
W01350.mp4,005,4,0.035875,True
D0151N.mp4,001,0,0.056237,True
W00572.mp4,001,0,0.030022,True
W00739N.mp4,004,3,0.062227,True
W00749.mp4,004,3,0.044416,True
W00746.mp4,004,3,0.042308,True
W00747N.mp4,004,3,0.054014,True
W00751.mp4,004,3,0.025953,True
W00752.mp4,004,3,0.045449,True
W00762.mp4,004,3,0.036334,True
W00760.mp4,004,3,0.062843,True
W00761.mp4,004,3,0.041655,True
D0387.mp4,002,1,0.032125,True
W00767.mp4,004,3,0.045735,True
W00772N.mp4,004,3,0.049804,True
W00774.mp4,004,3,0.060252,True
W00775.mp4,004,3,0.053560,True
W00781N.mp4,004,3,0.030336,True
W00783.mp4,004,3,0.064894,True
W00787N.mp4,004,3,0.028905,True
W00784.mp4,004,3,0.072947,True
W00785.mp4,004,3,0.051256,True
W00788.mp4,004,3,0.057639,True
W00790.mp4,004,3,0.047688,True
W00791.mp4,004,3,0.081680,True
W00795.mp4,004,3,0.048075,True
W00796.mp4,004,3,0.140840,True
W00800.mp4,004,3,0.049782,True
W00797N.mp4,004,3,0.029049,True
W00803N.mp4,004,3,0.039418,True
W00801.mp4,004,3,0.058404,True
W00802.mp4,004,3,0.081928,True
W00758N.mp4,004,3,0.036941,True
W01352N.mp4,004,3,0.037565,True
W02572.mp4,002,1,0.046033,True
W02576N.mp4,004,3,0.040219,True
W00012N.mp4,004,3,0.055706,True
W00015.mp4,001,0,0.044715,True
W00019N.mp4,004,3,0.026144,True
W00326N.mp4,005,4,0.057138,True
W00495N.mp4,004,3,0.061099,True
W00497N.mp4,004,3,0.044777,True
W00736.mp4,005,4,0.031814,True
W00738.mp4,004,3,0.057050,True
W00740.mp4,004,3,0.045767,True
W00748.mp4,004,3,0.045826,True
W00763.mp4,004,3,0.044312,True
W00766.mp4,004,3,0.039889,True
W00768N.mp4,004,3,0.039944,True
W00771.mp4,004,3,0.057401,True
W00773N.mp4,004,3,0.045069,True
W00778N.mp4,004,3,0.028582,True
W00779.mp4,004,3,0.063158,True
W00780N.mp4,004,3,0.035664,True
W00786.mp4,004,3,0.048723,True
W00792.mp4,004,3,0.048021,True
W04068.mp4,004,3,0.085319,True
W00799.mp4,004,3,0.048575,True
D0449.mp4,002,1,0.028492,True
W03701.mp4,001,0,0.033452,True
W00498N.mp4,004,3,0.073716,True
W00571N.mp4,002,1,0.048465,True
W00742N.mp4,004,3,0.039732,True
W00764.mp4,004,3,0.047570,True
W00777N.mp4,004,3,0.033489,True
W00776.mp4,004,3,0.058147,True
W00757.mp4,004,3,0.026910,True
W03409N.mp4,005,4,0.046601,True
W02575N.mp4,004,3,0.051850,True
W00496N.mp4,004,3,0.033476,True
W00733.mp4,005,4,0.032964,True
W00794N.mp4,004,3,0.043298,True
W00011.mp4,004,3,0.042695,True
D0059.mp4,001,0,0.122821,True
W00750.mp4,004,3,0.037534,True
W00756.mp4,004,3,0.053754,True
D0054N.mp4,001,0,0.075367,True
D0292.mp4,002,1,0.023608,True
D0212.mp4,002,1,0.028602,True
D0055N.mp4,001,0,0.049447,True
W00160N.mp4,004,3,0.045115,True
D0178.mp4,002,1,0.072129,True
W00743.mp4,004,3,0.052092,True
W02110.mp4,001,0,0.032391,True
W00741.mp4,004,3,0.059305,True
D0464N.mp4,002,1,0.051576,True
W02230.mp4,004,3,0.037886,True
D0104.mp4,001,0,0.065924,True
D0143N.mp4,002,1,0.036388,True
D0144N.mp4,002,1,0.024650,True
D0461.mp4,002,1,0.025109,True
W00770N.mp4,004,3,0.048847,True
W00798.mp4,004,3,0.066187,True
D0173.mp4,002,1,0.025978,True
D0056N.mp4,001,0,0.059883,True
W01391.mp4,003,2,0.059048,True
W02356.mp4,002,1,0.066805,True
W03308.mp4,002,1,0.056700,True
W02645.mp4,002,1,0.026014,True
W03309.mp4,002,1,0.054192,True
D0004.mp4,001,0,0.048490,True
W03306.mp4,002,1,0.051321,True
W02076.mp4,001,0,0.028893,True
W02195.mp4,004,3,0.054061,True
W01135.mp4,005,4,0.041333,True
W00210.mp4,001,0,0.023774,True
W00344.mp4,005,4,0.041329,True
W04044.mp4,003,2,0.050943,True
W01788.mp4,005,4,0.033951,True
D0193.mp4,002,1,0.046461,True
W02551.mp4,002,1,0.023331,True
W02734.mp4,002,1,0.028157,True
W02935.mp4,002,1,0.045597,True
W03632.mp4,001,0,0.035679,True
W01094.mp4,005,4,0.056356,True
W01138.mp4,005,4,0.040199,True
W00212.mp4,001,0,0.116723,True
W00313.mp4,001,0,0.038600,True
W02282.mp4,001,0,0.036259,True
D0194.mp4,002,1,0.040856,True
W02892.mp4,002,1,0.022677,True
W02934.mp4,002,1,0.031623,True
W03386.mp4,002,1,0.054892,True
W03387.mp4,002,1,0.038261,True
W01225.mp4,004,3,0.074932,True
W00261.mp4,005,4,0.037904,True
W00260.mp4,005,4,0.038205,True
W004153.mp4,002,1,0.066317,True
W00944.mp4,001,0,0.059568,True
W01058.mp4,005,4,0.035801,True
W01489.mp4,001,0,0.027821,True
W02867.mp4,002,1,0.028941,True
W02967.mp4,002,1,0.026550,True
W03005.mp4,002,1,0.067148,True
W03050.mp4,002,1,0.037137,True
D0116.mp4,002,1,0.032040,True
W01137.mp4,003,2,0.071824,True
W00834.mp4,004,3,0.039543,True
W01140.mp4,005,4,0.044672,True
D0439.mp4,001,0,0.073769,True
W02142N.mp4,004,3,0.039398,True
W03172.mp4,003,2,0.046198,True
W00079.mp4,001,0,0.025523,True
D0304.mp4,002,1,0.020127,True
W03854.mp4,001,0,0.030513,True
W03738.mp4,004,3,0.056335,True
W04028.mp4,003,2,0.051229,True
W01384N.mp4,004,3,0.043783,True
W01619N.mp4,004,3,0.053097,True
W02060.mp4,001,0,0.028286,True
W02721.mp4,002,1,0.026178,True
W02835.mp4,002,1,0.027874,True
W00909.mp4,004,3,0.042020,True
W00892.mp4,001,0,0.037889,True
W00298.mp4,005,4,0.053395,True
D0473.mp4,002,1,0.020610,True
W00464.mp4,004,3,0.054035,True
W00471.mp4,004,3,0.058394,True
D0218.mp4,002,1,0.049873,True
W00462.mp4,004,3,0.069341,True
W00867.mp4,001,0,0.038429,True
W00908.mp4,001,0,0.046215,True
W00889.mp4,001,0,0.036653,True
W01912N.mp4,004,3,0.040296,True
D0220.mp4,002,1,0.022103,True
D0226.mp4,002,1,0.061314,True
W02262.mp4,004,3,0.039351,True
W02744.mp4,002,1,0.027212,True
W02747.mp4,002,1,0.027632,True
W02750.mp4,002,1,0.028201,True
W02751.mp4,002,1,0.027347,True
W02856.mp4,002,1,0.026614,True
D0235.mp4,001,0,0.078996,True
W00196N.mp4,003,2,0.075538,True
W00334.mp4,005,4,0.028546,True
W04016.mp4,003,2,0.057605,True
W00460.mp4,004,3,0.054702,True
W00465.mp4,004,3,0.052327,True
W00469N.mp4,004,3,0.031983,True
D0435.mp4,001,0,0.045055,True
W00476.mp4,004,3,0.136932,True
W00480.mp4,004,3,0.060399,True
W00903.mp4,001,0,0.038220,True
W00906.mp4,001,0,0.065807,True
W01385.mp4,005,4,0.029619,True
W01396.mp4,005,4,0.039143,True
W01620.mp4,004,3,0.033878,True
D0467.mp4,002,1,0.031863,True
D0488.mp4,002,1,0.027228,True
W01629N.mp4,004,3,0.044820,True
W01621.mp4,004,3,0.030502,True
W01567.mp4,001,0,0.038221,True
W01573.mp4,001,0,0.021161,True
W01754N.mp4,004,3,0.048454,True
W02180.mp4,004,3,0.042609,True
W02402N.mp4,004,3,0.040311,True
W02722.mp4,002,1,0.027397,True
W02725.mp4,002,1,0.027848,True
W02732N.mp4,004,3,0.059104,True
W02739.mp4,002,1,0.032659,True
W02742N.mp4,004,3,0.038705,True
W02745.mp4,002,1,0.025242,True
W02749.mp4,002,1,0.032834,True
W02754N.mp4,004,3,0.052282,True
W02757N.mp4,004,3,0.045489,True
W02759.mp4,002,1,0.024279,True
W02837.mp4,002,1,0.030748,True
W02841.mp4,002,1,0.035531,True
W03636N.mp4,005,4,0.089154,True
W00336N.mp4,004,3,0.027001,True
W00673.mp4,005,4,0.035380,True
W00926.mp4,001,0,0.052706,True
W00478.mp4,004,3,0.059918,True
D0481.mp4,002,1,0.020365,True
W01622.mp4,004,3,0.037189,True
D0455.mp4,002,1,0.025676,True
W02345N.mp4,004,3,0.044176,True
W02394N.mp4,004,3,0.038961,True
W02472.mp4,004,3,0.055550,True
W02512.mp4,002,1,0.058780,True
W04019.mp4,003,2,0.047320,True
W03999.mp4,003,2,0.039995,True
W02724N.mp4,004,3,0.061062,True
W02740.mp4,002,1,0.057974,True
W02746.mp4,002,1,0.029307,True
W02748N.mp4,004,3,0.039052,True
W02753.mp4,002,1,0.028405,True
W02752.mp4,002,1,0.027857,True
W02760.mp4,002,1,0.027237,True
W01211.mp4,002,1,0.066586,True
W01211N.mp4,002,1,0.049662,True
W02845.mp4,002,1,0.029975,True
W04001.mp4,003,2,0.052680,True
W03204N.mp4,004,3,0.028420,True
W03699.mp4,001,0,0.039258,True
W03727N.mp4,004,3,0.043739,True
W01293.mp4,005,4,0.032387,True
W00899.mp4,001,0,0.028206,True
W02096.mp4,003,2,0.025302,True
W00477.mp4,004,3,0.055300,True
W02728.mp4,002,1,0.033905,True
W02730.mp4,002,1,0.021908,True
W00470N.mp4,004,3,0.036108,True
W03278.mp4,002,1,0.051440,True
W00901.mp4,001,0,0.054484,True
W00907.mp4,001,0,0.040529,True
W02756.mp4,002,1,0.026607,True
W02737N.mp4,004,3,0.118465,True
W00456N.mp4,004,3,0.027546,True
D0236.mp4,001,0,0.081718,True
D0240.mp4,002,1,0.033862,True
W00474N.mp4,005,4,0.090194,True
W00835.mp4,004,3,0.044259,True
W00904.mp4,001,0,0.044009,True
D0482.mp4,002,1,0.020339,True
W02178N.mp4,005,4,0.064825,True
W02731N.mp4,004,3,0.057026,True
W02735.mp4,002,1,0.030721,True
W02836.mp4,002,1,0.031138,True
D0329.mp4,002,1,0.017649,True
W00902.mp4,001,0,0.042856,True
W00905.mp4,001,0,0.036303,True
W01717.mp4,004,3,0.055610,True
W02733N.mp4,004,3,0.043357,True
W02839.mp4,002,1,0.039316,True
W02844.mp4,002,1,0.021362,True
W03945N.mp4,004,3,0.068875,True
W00446.mp4,005,4,0.102826,True
W00890.mp4,001,0,0.040578,True
W02729.mp4,002,1,0.026931,True
W02741.mp4,002,1,0.026950,True
W02755.mp4,002,1,0.025908,True
W02758.mp4,002,1,0.029215,True
W03427.mp4,003,2,0.039177,True
D0330.mp4,002,1,0.030717,True
D0145.mp4,002,1,0.049701,True
W03990.mp4,003,2,0.053281,True
W02143N.mp4,004,3,0.035130,True
D0396N.mp4,002,1,0.023555,True
W00288.mp4,005,4,0.060717,True
W03991.mp4,003,2,0.069732,True
W00289.mp4,005,4,0.033993,True
W00290.mp4,005,4,0.035640,True
W00624.mp4,001,0,0.076439,True
W00484N.mp4,004,3,0.044821,True
W00398N.mp4,004,3,0.024775,True
W00601.mp4,004,3,0.062179,True
D0073.mp4,001,0,0.044733,True
W00438.mp4,005,4,0.038991,True
W01365N.mp4,004,3,0.168873,True
W01367.mp4,004,3,0.062042,True
W03036N.mp4,004,3,0.033999,True
D0089.mp4,001,0,0.046379,True
W00611.mp4,001,0,0.048732,True
W03976.mp4,003,2,0.032120,True
W00623.mp4,001,0,0.077348,True
W00625.mp4,001,0,0.066372,True
D0074.mp4,001,0,0.049098,True
W01366.mp4,005,4,0.033133,True
W02040.mp4,001,0,0.021474,True
W03978.mp4,003,2,0.029847,True
W02324.mp4,001,0,0.031847,True
W02787N.mp4,005,4,0.062273,True
W03047.mp4,004,3,0.046033,True
W03488.mp4,002,1,0.025628,True
W03852.mp4,004,3,0.064208,True
D0075.mp4,001,0,0.046902,True
W00213.mp4,001,0,0.031742,True
W00610.mp4,001,0,0.050482,True
W00614.mp4,001,0,0.029500,True
W01368.mp4,005,4,0.025785,True
W02647.mp4,002,1,0.039392,True
W00942.mp4,004,3,0.046291,True
W01315.mp4,005,4,0.037438,True
W00605.mp4,001,0,0.050188,True
W03979.mp4,003,2,0.036097,True
W00941.mp4,004,3,0.056355,True
W02042.mp4,001,0,0.026267,True
W03048.mp4,002,1,0.056094,True
D0018.mp4,001,0,0.077389,True
D0447.mp4,002,1,0.020113,True
W00602.mp4,001,0,0.028879,True
W00612.mp4,005,4,0.049749,True
D0390.mp4,002,1,0.018121,True
D0077N.mp4,001,0,0.055037,True
W00608.mp4,001,0,0.067433,True
W00603.mp4,001,0,0.051271,True
W00606.mp4,001,0,0.070256,True
W03813.mp4,005,4,0.065667,True
W00604.mp4,001,0,0.064490,True
W00693.mp4,004,3,0.037201,True
W00609.mp4,001,0,0.028483,True
W03819.mp4,005,4,0.083151,True
W00380.mp4,001,0,0.025766,True
W02052.mp4,001,0,0.040624,True
W02900.mp4,002,1,0.029291,True
W00255N.mp4,004,3,0.059609,True
W00381.mp4,001,0,0.038680,True
W00382.mp4,001,0,0.033717,True
W00809.mp4,004,3,0.050228,True
W00811.mp4,004,3,0.078111,True
W01062.mp4,005,4,0.038873,True
W03243N.mp4,004,3,0.052608,True
W01191.mp4,004,3,0.071735,True
W00383N.mp4,004,3,0.030348,True
W00384.mp4,001,0,0.034078,True
W00329.mp4,005,4,0.045983,True
W00812N.mp4,004,3,0.038242,True
W01666.mp4,004,3,0.043955,True
W01669.mp4,004,3,0.041409,True
W01671.mp4,004,3,0.037653,True
W01670.mp4,004,3,0.053617,True
W01703.mp4,004,3,0.031000,True
W02055.mp4,001,0,0.032319,True
W02461N.mp4,004,3,0.040017,True
W03222N.mp4,004,3,0.052863,True
W03436.mp4,002,1,0.034178,True
W03781.mp4,005,4,0.061556,True
W03980.mp4,003,2,0.042209,True
W03757.mp4,005,4,0.087464,True
W00254.mp4,005,4,0.058910,True
W00301.mp4,005,4,0.041737,True
W00507.mp4,004,3,0.123509,True
W00428.mp4,005,4,0.035825,True
W01420.mp4,001,0,0.031430,True
W01605.mp4,004,3,0.045572,True
W01665.mp4,004,3,0.030416,True
W01656.mp4,004,3,0.058617,True
W01668.mp4,004,3,0.040744,True
W01804.mp4,005,4,0.036471,True
W02079N.mp4,004,3,0.060824,True
W02250.mp4,004,3,0.039006,True
W02361N.mp4,004,3,0.061257,True
W02818N.mp4,004,3,0.036658,True
W03430.mp4,002,1,0.026119,True
W03060.mp4,002,1,0.026812,True
W03981.mp4,003,2,0.031427,True
W03982.mp4,003,2,0.028712,True
W01239.mp4,004,3,0.047488,True
W00520.mp4,004,3,0.092383,True
W03953.mp4,003,2,0.066005,True
W02762.mp4,002,1,0.033389,True
W02902.mp4,002,1,0.026846,True
W03223.mp4,002,1,0.035306,True
W03224N.mp4,004,3,0.044793,True
W03973.mp4,003,2,0.088342,True
W02057.mp4,001,0,0.036919,True
W02236.mp4,004,3,0.032190,True
W02455N.mp4,004,3,0.036528,True
W02514.mp4,005,4,0.079178,True
W02940N.mp4,004,3,0.025686,True
D0445.mp4,002,1,0.044827,True
W03974.mp4,003,2,0.044584,True
W03672.mp4,001,0,0.088877,True
W00825N.mp4,004,3,0.027767,True
W02490N.mp4,004,3,0.039123,True
W04066N.mp4,004,3,0.041458,True
W01503.mp4,001,0,0.024921,True
W01515.mp4,001,0,0.049946,True
W02244N.mp4,004,3,0.058750,True
W02238.mp4,004,3,0.037196,True
W02239N.mp4,004,3,0.053700,True
W02441.mp4,005,4,0.034400,True
W02242.mp4,004,3,0.044527,True
W02243.mp4,004,3,0.041067,True
W02243N.mp4,004,3,0.038500,True
W02245.mp4,004,3,0.028914,True
W02247.mp4,004,3,0.047645,True
D0409.mp4,002,1,0.030404,True
W02972.mp4,002,1,0.044690,True
W03949.mp4,003,2,0.036339,True
W00113.mp4,004,3,0.062809,True
W02246.mp4,004,3,0.050323,True
W03073.mp4,002,1,0.075748,True
W01659.mp4,004,3,0.040776,True
W02248.mp4,004,3,0.034233,True
W02901.mp4,002,1,0.033543,True
W03673N.mp4,004,3,0.054756,True
W00857N.mp4,004,3,0.031797,True
W01595.mp4,004,3,0.033670,True
W02473N.mp4,004,3,0.040403,True
W02634.mp4,002,1,0.035872,True
W03663N.mp4,004,3,0.050866,True
W01250.mp4,004,3,0.049973,True
W01251.mp4,004,3,0.052378,True
W00159N.mp4,004,3,0.027653,True
W01514.mp4,001,0,0.031962,True
W01658.mp4,004,3,0.031578,True
W02675.mp4,002,1,0.022939,True
D0186.mp4,001,0,0.131719,True
D0259.mp4,002,1,0.037079,True
W03674N.mp4,004,3,0.051988,True
W03201.mp4,002,1,0.046660,True
D0293.mp4,002,1,0.025072,True
D0294.mp4,002,1,0.023897,True
D0314.mp4,002,1,0.032144,True
D0224.mp4,001,0,0.056831,True
D0315.mp4,002,1,0.025370,True
D0325.mp4,002,1,0.019330,True
W03675N.mp4,004,3,0.050544,True
W02240N.mp4,004,3,0.040391,True
W02241.mp4,004,3,0.034449,True
W01203.mp4,004,3,0.054258,True
D0369.mp4,002,1,0.041903,True
W02251.mp4,004,3,0.037818,True
W02249.mp4,004,3,0.033423,True
W02561.mp4,002,1,0.023130,True
W03784.mp4,005,4,0.068314,True
W03969.mp4,003,2,0.020591,True
W00351.mp4,005,4,0.052223,True
W00245.mp4,005,4,0.063441,True
W00449.mp4,001,0,0.037373,True
W00859.mp4,001,0,0.041676,True
W01364N.mp4,004,3,0.038727,True
W01989.mp4,001,0,0.019070,True
W02280.mp4,001,0,0.027770,True
W03471N.mp4,004,3,0.055844,True
W03960.mp4,003,2,0.026261,True
W03971.mp4,003,2,0.040655,True
W03968.mp4,003,2,0.022062,True
W03961.mp4,003,2,0.046182,True
W03615.mp4,003,2,0.030705,True
W03959.mp4,003,2,0.038075,True
W00144.mp4,004,3,0.082524,True
W00243.mp4,005,4,0.059421,True
W00447.mp4,005,4,0.037507,True
W00451.mp4,001,0,0.030014,True
W00452.mp4,001,0,0.087121,True
W01794.mp4,005,4,0.029041,True
W03950.mp4,003,2,0.028576,True
W03085N.mp4,004,3,0.038421,True
W03951.mp4,003,2,0.036067,True
W01194.mp4,004,3,0.047414,True
W00448.mp4,005,4,0.034597,True
W00455.mp4,004,3,0.063405,True
W01601.mp4,004,3,0.045337,True
W03928.mp4,003,2,0.089206,True
W03086.mp4,004,3,0.124815,True
W03088.mp4,002,1,0.028860,True
W03967N.mp4,004,3,0.036479,True
